age_numeric,category,ci_lower,ci_upper,mean
9,phone,-3.311322119221497,-2.442131753474735,-2.8834867601430676
9,piano,-4.915221597585783,-3.9953231011359382,-4.447777484991896
9,rabbit,-0.614210452480773,1.140319959187534,0.23764342280617246
9,scissors,-1.4020032692722577,-0.47399601824391774,-0.9235188444443756
9,sheep,-2.0864102679910332,-0.5573634743529909,-1.3010133668234267
9,snail,0.2315602771622238,1.6079447336069543,0.9116873787157294
9,spider,-2.298756891171647,-0.6700943437595028,-1.4914894040179305
9,tiger,-5.270686078349245,-4.214013736500183,-4.738056545667268
9,train,-3.809567023647958,-2.315006920832452,-3.0457433830926375
9,tree,-2.640900133368134,-1.1291299204396903,-1.8879934673063374
9,watch,-3.8823781268013065,-2.399620357161459,-3.17871232701306
9,whale,-2.8189348330068595,-1.7710592204002935,-2.2906509177668384
10,TV,-3.0169644947697916,-1.9178535429524672,-2.4716929577787883
10,airplane,-3.979566130070439,-2.7687603389590474,-3.3853199298888494
10,apple,-1.025930535894155,0.12003441759191708,-0.4549233320697609
10,bear,-2.457540366301615,-1.3206064004383298,-1.8887144655831316
10,bed,-2.2501355698809835,-1.27602174728202,-1.7705623193058067
10,bee,-2.75948864359734,-1.393978604473175,-2.0929691679888305
10,bike,-0.49711922162985356,1.036073762510671,0.258015833184702
10,bird,-1.3922041385818735,0.29088195122266786,-0.5297051914191298
10,boat,-0.8419171127213396,0.6127054461850728,-0.09530859803813357
10,book,-3.6764925083591153,-2.7546524794081146,-3.247488117592331
10,bottle,-0.6260481204966868,0.9875622247696463,0.20283819777675519
10,bowl,-2.2073776379105645,-1.1829600286423692,-1.6866760660951137
10,cactus,-2.5441584128822066,-1.190718195064756,-1.9067304310359443
10,camel,-1.532953925937159,-0.7260448953485592,-1.1389335156487517
10,car,-2.534915525403295,-1.095610222515445,-1.8316168721194053
10,cat,-2.1899168310149997,-1.1807475356339547,-1.6930771714956414
10,chair,-0.8615620415039679,0.4174128689416534,-0.19582295730388308
10,clock,-1.3650880657262103,0.28311853514062585,-0.5507373386330883
10,couch,-2.4424155281079747,-1.3511673455631423,-1.8856689703936704
10,cow,-2.828094389431081,-1.8596892000644232,-2.372060725728503
10,cup,-1.9325197227995878,-0.6601658877801114,-1.2626638870242894
