sketch_path,filename,category,age_numeric,gameType,count_parts,count_unint,count_strokes,model_correct,kid_correct,log_odds,count_parts_bin
tiger_sketch_age5_cdm_run_v51558295601832,tiger_sketch_age5_cdm_run_v51558295601832.png,tiger,5,big_animals,7,0,13,0,0.29411764705882354,-0.7422588098349205,1
tiger_sketch_age5_cdm_run_v51558300363058,tiger_sketch_age5_cdm_run_v51558300363058.png,tiger,5,big_animals,1,1,2,0,0.3,-0.9372832170703486,1
tiger_sketch_age5_cdm_run_v51558910371906,tiger_sketch_age5_cdm_run_v51558910371906.png,tiger,5,big_animals,9,0,18,0,0.2727272727272727,-2.054946348931087,1
tiger_sketch_age5_cdm_run_v51558992984975,tiger_sketch_age5_cdm_run_v51558992984975.png,tiger,5,big_animals,6,0,6,0,0,-1.7320450477087297,1
tiger_sketch_age5_cdm_run_v51559504745585,tiger_sketch_age5_cdm_run_v51559504745585.png,tiger,5,big_animals,0,1,8,0,0.07692307692307693,-1.1586572487797289,1
tiger_sketch_age5_cdm_run_v51560114221539,tiger_sketch_age5_cdm_run_v51560114221539.png,tiger,5,big_animals,6,0,8,0,0.09090909090909091,-1.9977460749597091,1
tiger_sketch_age5_cdm_run_v51560198703858,tiger_sketch_age5_cdm_run_v51560198703858.png,tiger,5,big_animals,0,1,5,0,0.1111111111111111,-0.9917240162563913,1
tiger_sketch_age5_cdm_run_v51560364819660,tiger_sketch_age5_cdm_run_v51560364819660.png,tiger,5,big_animals,5,1,14,1,0.2857142857142857,-0.6578000786202702,1
tiger_sketch_age6_cdm_run_v51551650104505,tiger_sketch_age6_cdm_run_v51551650104505.png,tiger,6,big_animals,6,0,11,0,0.5333333333333333,-1.019382366574587,1
tiger_sketch_age6_cdm_run_v51551658232105,tiger_sketch_age6_cdm_run_v51551658232105.png,tiger,6,big_animals,6,1,16,1,0.1,-0.6973790083121718,1
tiger_sketch_age6_cdm_run_v51551985054639,tiger_sketch_age6_cdm_run_v51551985054639.png,tiger,6,big_animals,0,1,3,1,0.2,-0.08162471974504619,1
tiger_sketch_age6_cdm_run_v51552251847758,tiger_sketch_age6_cdm_run_v51552251847758.png,tiger,6,big_animals,2,1,3,0,0.36363636363636365,-1.031523695671677,1
tiger_sketch_age6_cdm_run_v51552759892951,tiger_sketch_age6_cdm_run_v51552759892951.png,tiger,6,big_animals,6,1,12,1,0.2222222222222222,-0.8005277138723551,1
tiger_sketch_age6_cdm_run_v51553025646460,tiger_sketch_age6_cdm_run_v51553025646460.png,tiger,6,big_animals,6,0,12,1,0,-0.48634068220172927,1
tiger_sketch_age6_cdm_run_v51553109569161,tiger_sketch_age6_cdm_run_v51553109569161.png,tiger,6,big_animals,5,1,9,1,0.15789473684210525,-0.8116188170404289,1
tiger_sketch_age6_cdm_run_v51553117199061,tiger_sketch_age6_cdm_run_v51553117199061.png,tiger,6,big_animals,3,0,4,0,0,-2.048186916423136,1
tiger_sketch_age6_cdm_run_v51553277873742,tiger_sketch_age6_cdm_run_v51553277873742.png,tiger,6,big_animals,3,0,10,1,0.4117647058823529,-0.4664311756948452,1
tiger_sketch_age6_cdm_run_v51553364435865,tiger_sketch_age6_cdm_run_v51553364435865.png,tiger,6,big_animals,4,1,7,0,0.18181818181818182,-1.0474011632902405,1
tiger_sketch_age6_cdm_run_v51553378484034,tiger_sketch_age6_cdm_run_v51553378484034.png,tiger,6,big_animals,8,0,15,0,0.5454545454545454,-0.7845692562869336,1
tiger_sketch_age6_cdm_run_v51554399432613,tiger_sketch_age6_cdm_run_v51554399432613.png,tiger,6,big_animals,0,1,12,1,0,-0.633910783468338,1
tiger_sketch_age6_cdm_run_v51554575017277,tiger_sketch_age6_cdm_run_v51554575017277.png,tiger,6,big_animals,5,1,9,1,0.26666666666666666,-0.5342907793940884,1
tiger_sketch_age6_cdm_run_v51554575624945,tiger_sketch_age6_cdm_run_v51554575624945.png,tiger,6,big_animals,7,0,10,0,0,-0.42554736457700526,1
tiger_sketch_age6_cdm_run_v51554575992623,tiger_sketch_age6_cdm_run_v51554575992623.png,tiger,6,big_animals,4,1,10,1,0.5,-0.3840920738741968,1
tiger_sketch_age6_cdm_run_v51554678300519,tiger_sketch_age6_cdm_run_v51554678300519.png,tiger,6,big_animals,5,0,16,0,0.6666666666666666,-1.0996858719933096,1
tiger_sketch_age6_cdm_run_v51555446459677,tiger_sketch_age6_cdm_run_v51555446459677.png,tiger,6,big_animals,3,0,4,1,0,-0.6188224003439098,1
tiger_sketch_age6_cdm_run_v51555965700111,tiger_sketch_age6_cdm_run_v51555965700111.png,tiger,6,big_animals,7,0,15,1,0.6470588235294118,-0.8616257194598443,1
tiger_sketch_age6_cdm_run_v51557009211724,tiger_sketch_age6_cdm_run_v51557009211724.png,tiger,6,big_animals,5,0,7,1,0.42857142857142855,-0.042443013475607506,1
tiger_sketch_age6_cdm_run_v51557423827107,tiger_sketch_age6_cdm_run_v51557423827107.png,tiger,6,big_animals,5,1,14,0,0,-1.1618447661147475,1
tiger_sketch_age6_cdm_run_v51557954248479,tiger_sketch_age6_cdm_run_v51557954248479.png,tiger,6,big_animals,3,1,4,1,0.13333333333333333,-0.6366855665718261,1
tiger_sketch_age6_cdm_run_v51558817349546,tiger_sketch_age6_cdm_run_v51558817349546.png,tiger,6,big_animals,6,1,9,0,0.5,-1.1846560810131868,1
tiger_sketch_age6_cdm_run_v51558822551427,tiger_sketch_age6_cdm_run_v51558822551427.png,tiger,6,big_animals,5,0,8,0,0.06666666666666667,-1.2386997888322488,1
tiger_sketch_age6_cdm_run_v51558983902788,tiger_sketch_age6_cdm_run_v51558983902788.png,tiger,6,big_animals,6,0,22,1,0.5555555555555556,-0.36935701962523065,1
tiger_sketch_age6_cdm_run_v51558995710482,tiger_sketch_age6_cdm_run_v51558995710482.png,tiger,6,big_animals,5,1,10,1,0.35714285714285715,-0.44151962096006225,1
tiger_sketch_age6_cdm_run_v51559516400217,tiger_sketch_age6_cdm_run_v51559516400217.png,tiger,6,big_animals,9,0,24,1,0.3076923076923077,-0.42220552945781065,1
tiger_sketch_age6_cdm_run_v51559757067308,tiger_sketch_age6_cdm_run_v51559757067308.png,tiger,6,big_animals,0,1,9,0,0,-1.460485437896389,1
tiger_sketch_age6_cdm_run_v51560122660492,tiger_sketch_age6_cdm_run_v51560122660492.png,tiger,6,big_animals,1,0,2,0,0.25,-0.9439501335594852,1
tiger_sketch_age6_cdm_run_v51560539054002,tiger_sketch_age6_cdm_run_v51560539054002.png,tiger,6,big_animals,8,1,18,1,0.2727272727272727,-0.18855054729462928,1
tiger_sketch_age7_cdm_run_v51551381372446,tiger_sketch_age7_cdm_run_v51551381372446.png,tiger,7,big_animals,3,0,5,0,0.14285714285714285,-2.0816513521041924,1
tiger_sketch_age7_cdm_run_v51552500059847,tiger_sketch_age7_cdm_run_v51552500059847.png,tiger,7,big_animals,0,1,2,0,0.1111111111111111,-2.4315377745967557,1
tiger_sketch_age7_cdm_run_v51552500403975,tiger_sketch_age7_cdm_run_v51552500403975.png,tiger,7,big_animals,7,0,16,1,0.6666666666666666,-0.5523773477802235,1
tiger_sketch_age7_cdm_run_v51552766143250,tiger_sketch_age7_cdm_run_v51552766143250.png,tiger,7,big_animals,8,0,18,1,0.5833333333333334,-0.07936173381983727,1
tiger_sketch_age7_cdm_run_v51553105370875,tiger_sketch_age7_cdm_run_v51553105370875.png,tiger,7,big_animals,4,0,6,0,0.1111111111111111,-1.294580385586604,1
tiger_sketch_age7_cdm_run_v51553200345529,tiger_sketch_age7_cdm_run_v51553200345529.png,tiger,7,big_animals,7,0,26,1,0.7142857142857143,-0.3695662619305322,1
tiger_sketch_age7_cdm_run_v51553458697847,tiger_sketch_age7_cdm_run_v51553458697847.png,tiger,7,big_animals,8,0,17,0,0.5238095238095238,-0.917359695160239,1
tiger_sketch_age7_cdm_run_v51553717089405,tiger_sketch_age7_cdm_run_v51553717089405.png,tiger,7,big_animals,7,0,16,1,0.4444444444444444,-0.3047767684966818,1
tiger_sketch_age7_cdm_run_v51553797691075,tiger_sketch_age7_cdm_run_v51553797691075.png,tiger,7,big_animals,2,0,2,0,0.15384615384615385,-1.5877301193424338,1
tiger_sketch_age7_cdm_run_v51554228441546,tiger_sketch_age7_cdm_run_v51554228441546.png,tiger,7,big_animals,7,0,12,0,0.5625,-1.1402492425480772,1
tiger_sketch_age7_cdm_run_v51554411233731,tiger_sketch_age7_cdm_run_v51554411233731.png,tiger,7,big_animals,6,0,19,1,0.8571428571428571,-0.5603971467253528,1
tiger_sketch_age7_cdm_run_v51554675414862,tiger_sketch_age7_cdm_run_v51554675414862.png,tiger,7,big_animals,6,1,11,1,0.8181818181818182,-0.3194193514397208,1
tiger_sketch_age7_cdm_run_v51555009788317,tiger_sketch_age7_cdm_run_v51555009788317.png,tiger,7,big_animals,5,1,18,1,0.7058823529411765,-0.4787273409488046,1
tiger_sketch_age7_cdm_run_v51555012437735,tiger_sketch_age7_cdm_run_v51555012437735.png,tiger,7,big_animals,6,0,22,1,0.7777777777777778,-0.5738630281383036,1
tiger_sketch_age7_cdm_run_v51555278897314,tiger_sketch_age7_cdm_run_v51555278897314.png,tiger,7,big_animals,4,1,10,0,0.47368421052631576,-0.7193325054930142,1
tiger_sketch_age7_cdm_run_v51555705347935,tiger_sketch_age7_cdm_run_v51555705347935.png,tiger,7,big_animals,0,1,3,0,0.1,-1.235120774235458,1
tiger_sketch_age7_cdm_run_v51556314730084,tiger_sketch_age7_cdm_run_v51556314730084.png,tiger,7,big_animals,6,1,11,0,0.3333333333333333,-1.1877664025093129,1
tiger_sketch_age7_cdm_run_v51557513310208,tiger_sketch_age7_cdm_run_v51557513310208.png,tiger,7,big_animals,6,0,10,0,0.3333333333333333,-1.8147752568065407,1
tiger_sketch_age7_cdm_run_v51558120102935,tiger_sketch_age7_cdm_run_v51558120102935.png,tiger,7,big_animals,4,0,4,0,0,-1.161936203529813,1
tiger_sketch_age7_cdm_run_v51558296117239,tiger_sketch_age7_cdm_run_v51558296117239.png,tiger,7,big_animals,6,0,7,0,0.5333333333333333,-1.3090735399717144,1
tiger_sketch_age7_cdm_run_v51558302765357,tiger_sketch_age7_cdm_run_v51558302765357.png,tiger,7,big_animals,1,1,3,0,0,-1.3740083205675102,1
tiger_sketch_age7_cdm_run_v51558477461719,tiger_sketch_age7_cdm_run_v51558477461719.png,tiger,7,big_animals,8,0,13,0,0.6666666666666666,-1.087960579593345,1
tiger_sketch_age7_cdm_run_v51558814173007,tiger_sketch_age7_cdm_run_v51558814173007.png,tiger,7,big_animals,6,0,11,0,0.42857142857142855,-0.8963372354200679,1
tiger_sketch_age7_cdm_run_v51558901075125,tiger_sketch_age7_cdm_run_v51558901075125.png,tiger,7,big_animals,5,0,17,0,0.5,-1.8791883424515299,1
tiger_sketch_age7_cdm_run_v51559247099556,tiger_sketch_age7_cdm_run_v51559247099556.png,tiger,7,big_animals,6,1,16,1,0.5,-0.5465098278960804,1
tiger_sketch_age7_cdm_run_v51559512803852,tiger_sketch_age7_cdm_run_v51559512803852.png,tiger,7,big_animals,8,0,18,1,0.5625,-0.7653088488285591,1
tiger_sketch_age7_cdm_run_v51559585037762,tiger_sketch_age7_cdm_run_v51559585037762.png,tiger,7,big_animals,0,1,7,0,0.2,-1.1502453011841407,1
tiger_sketch_age7_cdm_run_v51559680762610,tiger_sketch_age7_cdm_run_v51559680762610.png,tiger,7,big_animals,5,0,7,0,0.35714285714285715,-1.2033679715604382,1
tiger_sketch_age7_cdm_run_v51559941477636,tiger_sketch_age7_cdm_run_v51559941477636.png,tiger,7,big_animals,7,0,11,0,0.5,-1.4413017705747364,1
tiger_sketch_age7_cdm_run_v51560362345699,tiger_sketch_age7_cdm_run_v51560362345699.png,tiger,7,big_animals,8,1,18,1,0.35294117647058826,-0.4776419171313855,1
tiger_sketch_age8_cdm_run_v51551647564292,tiger_sketch_age8_cdm_run_v51551647564292.png,tiger,8,big_animals,5,0,14,1,0.5,-0.6802252310122295,1
tiger_sketch_age8_cdm_run_v51552080524544,tiger_sketch_age8_cdm_run_v51552080524544.png,tiger,8,big_animals,8,0,18,1,0.5625,-0.6297335365621133,1
tiger_sketch_age8_cdm_run_v51552685236973,tiger_sketch_age8_cdm_run_v51552685236973.png,tiger,8,big_animals,0,1,8,1,0.14285714285714285,-0.35191738089016333,1
tiger_sketch_age8_cdm_run_v51552686195165,tiger_sketch_age8_cdm_run_v51552686195165.png,tiger,8,big_animals,3,0,3,1,0.5,-0.6409662402113872,1
tiger_sketch_age8_cdm_run_v51552686589193,tiger_sketch_age8_cdm_run_v51552686589193.png,tiger,8,big_animals,0,1,12,0,0.16666666666666666,-1.3265386280960114,1
tiger_sketch_age8_cdm_run_v51552852666242,tiger_sketch_age8_cdm_run_v51552852666242.png,tiger,8,big_animals,0,1,2,0,0.4,-1.558713485732855,1
tiger_sketch_age8_cdm_run_v51553026756650,tiger_sketch_age8_cdm_run_v51553026756650.png,tiger,8,big_animals,6,0,8,0,0.6,-1.6629378781069146,1
tiger_sketch_age8_cdm_run_v51553032868420,tiger_sketch_age8_cdm_run_v51553032868420.png,tiger,8,big_animals,7,1,14,0,0,-1.1726268633886554,1
tiger_sketch_age8_cdm_run_v51553885548026,tiger_sketch_age8_cdm_run_v51553885548026.png,tiger,8,big_animals,9,0,21,0,0.5625,-1.006773935335497,1
tiger_sketch_age8_cdm_run_v51554063734121,tiger_sketch_age8_cdm_run_v51554063734121.png,tiger,8,big_animals,10,0,23,0,0.5555555555555556,-0.7202410994261147,1
tiger_sketch_age8_cdm_run_v51554244662859,tiger_sketch_age8_cdm_run_v51554244662859.png,tiger,8,big_animals,4,0,10,1,0.3076923076923077,-0.35249939541947584,1
tiger_sketch_age8_cdm_run_v51554317223964,tiger_sketch_age8_cdm_run_v51554317223964.png,tiger,8,big_animals,5,1,18,1,0.5555555555555556,-0.4451184739857364,1
tiger_sketch_age8_cdm_run_v51554331048921,tiger_sketch_age8_cdm_run_v51554331048921.png,tiger,8,big_animals,7,0,18,1,0.6190476190476191,-0.3601339746961552,1
tiger_sketch_age8_cdm_run_v51554670890273,tiger_sketch_age8_cdm_run_v51554670890273.png,tiger,8,big_animals,6,1,15,0,0.375,-1.13358280526102,1
tiger_sketch_age8_cdm_run_v51554842554303,tiger_sketch_age8_cdm_run_v51554842554303.png,tiger,8,big_animals,3,0,5,0,0.05555555555555555,-1.6514748675873123,1
